entidad financiera,meses,provincia,canton,estado del punto,tipo de punto de venta,region,monto facturado,nro. consumos,nro. puntos ventas,ano,meses_num,archivo origen
datafast,enero,sucumbios,lago agrio,activo,pos caja,oriente,606527.73,10788,36,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,cotopaxi,latacunga,activo,pos caja,sierra,1215809.92,23308,54,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,loja,loja,activo,pos,sierra,4804.52,174,2,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,loja,loja,activo,pos caja,sierra,2421303.63,41326,103,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,guayas,lomas de sargentillo,activo,pos caja,costa,18064.8,654,4,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,orellana,loreto,activo,pos caja,oriente,1302.89,35,3,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,loja,macara,activo,pos caja,sierra,650.26,18,3,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,el oro,machala,activo,pos,costa,76213.59,216,6,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,el oro,machala,activo,pos caja,costa,5704855.65,107090,254,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,manabi,manta,activo,pos,costa,20024.91,119,2,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,manabi,manta,activo,pos caja,costa,6260562.46,120503,336,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,pichincha,mejia,activo,pos caja,sierra,534539.43,21074,27,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,pastaza,mera,activo,pos caja,oriente,3173.02,98,5,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,guayas,milagro,activo,pos,costa,73.36,3,1,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,guayas,milagro,activo,pos caja,costa,1545775.68,31846,112,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,carchi,mira,activo,pos caja,sierra,817.22,38,2,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,los rios,mocache,activo,pos caja,costa,11996.65,496,9,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,los rios,montalvo,activo,pos caja,costa,42379.81,1055,13,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,manabi,montecristi,activo,pos,costa,9362.19,50,1,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,manabi,montecristi,activo,pos caja,costa,660528.34,13327,43,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,morona,morona,activo,pos caja,oriente,97066.69,1893,20,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,esmeraldas,muisne,activo,pos caja,costa,346.86,13,2,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,guayas,naranjal,activo,pos,costa,1919.04,31,2,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,guayas,naranjal,activo,pos caja,costa,233653.67,4325,23,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,guayas,naranjito,activo,pos caja,costa,24760.67,735,9,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,guayas,nobol,activo,pos caja,costa,128720.9,5589,16,2023,1,puntos de venta electronicos ano 2023.xlsx
datafast,enero,orellana,orellana,activo,pos caja,oriente,710829.66,12800,45,2023,1,puntos de venta electronicos ano 2023.xlsx
